Key,Campaign Name,Channel,Campaign Type,Campaign Objective,Business Unit,Business Product,Start Date,End Date,Campaign Owner,Target URL,Tracking Link
EM_123059_uneudi,Business Funding_FY26_BCA May Mailer_CTA Button,Email,Email CTA,Lead Generation,Lending,Business Cash Advance,01-Apr-2025,30-Apr-2025,Tanielle York,https://vodapay.vodacom.co.za/merchant/?utm_source=mailer&utm_id=M1,https://vodapay.vodacom.co.za/merchant/?utm_source=mailer&utm_id=M1?cid=EM_123059_uneudi
SM_123060_uneudi,Business Funding_FY26_AO - Construction Audience,Social Media,Facebook: Paid,Lead Generation,Lending,Business Term Advance,01-Apr-2025,31-Mar-2026,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=SM_123060_uneudi
SM_123061_uneudi,Business Funding_FY26_AO_TikTok Pilot_Contextual,Social Media,Tik Tok: Paid,Lead Generation,Lending,Business Term Advance,01-Apr-2025,31-Mar-2026,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=SM_123061_uneudi
SM_123062_uneudi,Business Funding_FY26_AO_TikTok Pilot_Lookalike,Social Media,Tik Tok: Paid,Lead Generation,Lending,Business Term Advance,01-Apr-2025,31-Mar-2026,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=SM_123062_uneudi
SM_123063_uneudi,Business Funding_FY26_AO_TikTok Pilot_Retargeting,Social Media,Tik Tok: Paid,Lead Generation,Lending,Business Term Advance,01-Apr-2025,31-Mar-2026,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=SM_123063_uneudi
MB_123064_uneudi,Business Funding_FY26_AO_Vodamedia_PCM,Mobile,SMS,Lead Generation,Lending,Business Term Advance,01-Apr-2025,31-Mar-2026,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=MB_123064_uneudi
MB_123065_uneudi,Business Funding_FY26_AO_Vodamedia_MCK,Mobile,SMS,Lead Generation,Lending,Business Term Advance,01-Apr-2025,31-Mar-2026,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=MB_123065_uneudi
MB_123066_uneudi,Business Funding_FY26_AO_Vodamedia_PRM,Mobile,USSD,Lead Generation,Lending,Business Term Advance,01-Apr-2025,31-Mar-2026,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=MB_123066_uneudi
MB_123067_uneudi,Business Funding_FY26_AO_Vodamedia_Network Notifications,Mobile,Push Notifications,Lead Generation,Lending,Business Term Advance,01-Apr-2025,31-Mar-2026,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=MB_123067_uneudi
MB_123068_uneudi,Business Funding_FY26_AO_Vodamedia_Sim Push,Mobile,Push Notifications,Lead Generation,Lending,Business Term Advance,01-Apr-2025,31-Mar-2026,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=MB_123068_uneudi
MB_123069_uneudi,Business Funding_FY26_AO_Vodamedia_Voicemail,Mobile,Push Notifications,Lead Generation,Lending,Business Term Advance,01-Apr-2025,31-Mar-2026,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=MB_123069_uneudi
BG_123070_uneudi,Business Funding_FY26_VHub Article_The importance of a business bank account,Blog,Banner,Awareness,Lending,Business Term Advance,01-Apr-2025,31-Mar-2026,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=BG_123070_uneudi
DI_123071_uneudi,Business Funding_FY26_AO_Demand Gen,Display,Discovery,Lead Generation,Lending,Business Term Advance,01-Apr-2025,31-Mar-2026,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=DI_123071_uneudi
BG_123072_oSuuer,VodaSure Funeral Blog Posts,Blog,In-page link,Revenue Generation,Insurance,Funeral Cover,01-Apr-2025,31-Mar-2026,Tafadzwa Murapa,https://vodasure.vodacom.co.za/funeral-cover/cover-details,https://vodasure.vodacom.co.za/funeral-cover/cover-details?cid=BG_123072_oSuuer
SM_123073_uneudi,Business Funding_FY26_AO_LinkedIn_Organic Post - Fast, flexible funding,Social Media,Static,Lead Generation,Lending,Business Term Advance,01-Apr-2025,46112,Melissa Da Silva,https://now.vodacom.co.za/article/why-small-businesses-in-south-africa-need-business-funding-and-how-to-get-it-fast
BG_123074_uneudi,Business Funding_FY26_NSBC Blog - May25,Blog,In-page link,Awareness,Lending,Business Term Advance,01-Apr-2025,31-Mar-2026,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=BG_123074_uneudi
BG_123075_uneudi,Business Funding_FY26_NSBC Article - May25,Blog,In-page link,Awareness,Lending,Business Term Advance,01-Apr-2025,31-Mar-2026,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=BG_123075_uneudi
BG_123076_uneudi,Business Funding_FY26_Vhub Article_SARS Compliance,Blog,In-page link,Awareness,Lending,Business Term Advance,01-Apr-2025,31-Mar-2026,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=BG_123076_uneudi
EM_123077_OFYPSN,POS_FY26_POS Newsletter_BCA_CTA Button,Email,Email CTA,Lead Generation,Lending,Business Cash Advance,01-May-2025,30-May-2025,Michael Gray,https://www.vodacombusiness.co.za/business/solutions/lending/business-cash-advance ,https://www.vodacombusiness.co.za/business/solutions/lending/business-cash-advance ?cid=EM_123077_OFYPSN
EM_123078_OFYPSN,POS_FY26_POS Newsletter_BCA_CTA Button - Vending,Email,Email CTA,Lead Generation,Lending,Business Cash Advance,01-May-2025,30-May-2025,Michael Gray,https://www.vodacombusiness.co.za/business/solutions/financial-services/article/boost-your-sales-with-our-new-vouchers ,https://www.vodacombusiness.co.za/business/solutions/financial-services/article/boost-your-sales-with-our-new-vouchers ?cid=EM_123078_OFYPSN
SM_123079_uneudi,Business Funding_FY26_AO_Organic Post - June 25,Social Media,Static,Awareness,Lending,Business Term Advance,01-Jun-2025,30-Jun-2025,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=SM_123079_uneudi
EM_123080_uneudi,Business Funding_FY26_BCA June Mailer_Article CTA,Email,Email CTA,Awareness,Lending,Business Cash Advance,01-Apr-2025,30-Apr-2025,Michael Gray,https://www.vodacombusiness.co.za/business/v-hub/knowledge-centre/the-smart-way-to-strengthen-your-customer-relationships ,https://www.vodacombusiness.co.za/business/v-hub/knowledge-centre/the-smart-way-to-strengthen-your-customer-relationships ?cid=EM_123080_uneudi
EM_123081_uneudi,Business Funding_FY26_BCA June Mailer_YouTube Video,Email,Email CTA,Awareness,Lending,Business Cash Advance,01-Apr-2025,30-Apr-2025,Michael Gray,https://www.youtube.com/watch?v=sWB1z8SZke4&list=PL6I31Ic0Zi5kmBVJmzmkP2EtbKdIiG1Wi&index=2 ,https://www.youtube.com/watch?v=sWB1z8SZke4&list=PL6I31Ic0Zi5kmBVJmzmkP2EtbKdIiG1Wi&index=2 ?cid=EM_123081_uneudi
RT_123082_uneudi,Business Funding_FY26_Retail Campaign_Screens_Jul25,Retail,Screens,Awareness,Lending,Business Term Advance,01-May-2025,31-May-2025,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=RT_123082_uneudi
EM_123083_uneudi,Business Funding_FY26_BTA June Mailer_Article CTA_Cyber Security,Email,Email CTA,Awareness,Lending,Business Term Advance,01-May-2025,30-May-2025,Melissa Da Silva,https://www.vodacombusiness.co.za/business/v-hub/knowledge-centre/when-to-strengthen-your-businesss-cyber-security-measures ,https://www.vodacombusiness.co.za/business/v-hub/knowledge-centre/when-to-strengthen-your-businesss-cyber-security-measures ?cid=EM_123083_uneudi
EM_123084_uneudi,Business Funding_FY26_BTA June Mailer_YouTube Video_SOX,Email,Email CTA,Awareness,Lending,Business Term Advance,01-May-2025,30-May-2025,Melissa Da Silva,https://www.youtube.com/watch?v=kR4rNOpdy1A ,https://www.youtube.com/watch?v=kR4rNOpdy1A ?cid=EM_123084_uneudi
EM_123085_uneudi,Business Funding_FY26_BTA June Mailer_CTA Button (Remarketing),Email,Email CTA,Lead Generation,Lending,Business Term Advance,01-May-2025,30-May-2025,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=EM_123085_uneudi
EM_123086_uneudi,Business Funding_FY26_BTA June Mailer_CTA Button (Readvance),Email,Email CTA,Lead Generation,Lending,Business Term Advance,01-May-2025,30-May-2025,Melissa Da Silva,https://vodalend.vodacombusiness.co.za/GetStarted,https://vodalend.vodacombusiness.co.za/GetStarted?cid=EM_123086_uneudi
BG_123087_uneudi,Business Funding_Blogs_3,Blog,In-page link,Awareness,Lending,Business Term Advance,04-Jun-2025,30-Jun-2025,Tafadzwa,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=BG_123087_uneudi
BG_123088_uneudi,Business Funding_Blogs_4,Blog,In-page link,Awareness,Lending,Business Term Advance,04-Jun-2025,30-Jun-2025,Tafadzwa,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=BG_123088_uneudi
EM_123089_uneudi,Business Funding_FY26_BTA June Mailer_Article CTA_Cyber Security_CBU,Email,Email CTA,Awareness,Lending,Business Term Advance,01-May-2025,30-May-2025,Melissa Da Silva,https://www.vodacombusiness.co.za/business/v-hub/knowledge-centre/when-to-strengthen-your-businesss-cyber-security-measures,https://www.vodacombusiness.co.za/business/v-hub/knowledge-centre/when-to-strengthen-your-businesss-cyber-security-measures?cid=EM_123089_uneudi
EM_123090_uneudi,Business Funding_FY26_BTA June Mailer_YouTube Video_SOX_CBU,Email,Email CTA,Awareness,Lending,Business Term Advance,01-May-2025,30-May-2025,Melissa Da Silva,https://www.youtube.com/watch?v=kR4rNOpdy1A ,https://www.youtube.com/watch?v=kR4rNOpdy1A ?cid=EM_123090_uneudi
EM_123091_uneudi,Business Funding_FY26_BTA June Mailer_CTA Button_CBU,Email,Email CTA,Lead Generation,Lending,Business Term Advance,01-May-2025,30-May-2025,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=EM_123091_uneudi
EM_123092_uneudi,Business Funding_FY26_BTA June Mailer_Article CTA_Cyber Security_VB,Email,Email CTA,Awareness,Lending,Business Term Advance,01-May-2025,30-May-2025,Melissa Da Silva,https://www.vodacombusiness.co.za/business/v-hub/knowledge-centre/when-to-strengthen-your-businesss-cyber-security-measures,https://www.vodacombusiness.co.za/business/v-hub/knowledge-centre/when-to-strengthen-your-businesss-cyber-security-measures?cid=EM_123092_uneudi
EM_123093_uneudi,Business Funding_FY26_BTA June Mailer_YouTube Video_SOX_VB,Email,Email CTA,Awareness,Lending,Business Term Advance,01-May-2025,30-May-2025,Melissa Da Silva,https://www.youtube.com/watch?v=kR4rNOpdy1A ,https://www.youtube.com/watch?v=kR4rNOpdy1A ?cid=EM_123093_uneudi
EM_123094_uneudi,Business Funding_FY26_BTA June Mailer_CTA Button_VB,Email,Email CTA,Lead Generation,Lending,Business Term Advance,01-May-2025,30-May-2025,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=EM_123094_uneudi
BG_123095_uneudi,Business Funding_FY26_BTA_Blog Post_Cash Flow Management,Blog,In-page link,Awareness,Lending,Business Term Advance,04-Jun-2025,30-Jun-2025,Melissa Da Silva,https://vodalend.vodacombusiness.co.za/GetStarted,https://vodalend.vodacombusiness.co.za/GetStarted?cid=BG_123095_uneudi
SM_123096_oSuFne,VodaSure_Funeral Cover_FY26 _AO_Cover Details,Social Media,Facebook: Paid,Lead Generation,Insurance,Funeral Cover,18-Jun-2025,30-Jun-2025,Bongani Masombuka,https://vodasure.vodacom.co.za/funeral-cover,https://vodasure.vodacom.co.za/funeral-cover?cid=SM_123096_oSuFne
DI_123097_uneudi,Business Funding_FY26_Genfin POC - Demand Gen,Display,Discovery,Lead Generation,Lending,Business Term Advance,19-Jun-2025,31-Aug-2025,Melissa Da Silva,https://vodalend.app/create-account/,https://vodalend.app/create-account/?cid=DI_123097_uneudi
SM_123098_uneudi,Business Funding_FY26_Genfin POC - Facebook - Contextual Audience,Social Media,Facebook: Paid,Lead Generation,Lending,Business Term Advance,19-Jun-2025,31-Aug-2025,Melissa Da Silva,https://vodalend.app/create-account/,https://vodalend.app/create-account/?cid=SM_123098_uneudi
RT_123099_uneudi,Business Funding_FY26_Retail Franchise Campaign,Retail,Display,Lead Generation,Lending,Business Term Advance,19-Jun-2025,31-Aug-2025,Melissa Da Silva,https://www.vodacombusiness.co.za/business/solutions/fund-my-business,https://www.vodacombusiness.co.za/business/solutions/fund-my-business?cid=RT_123099_uneudi
SM_123100_uneudi,Business Funding_FY26_Genfin POC - Facebook - Retargeting,Social Media,Facebook: Paid,Lead Generation,Lending,Business Term Advance,19-Jun-2025,31-Aug-2025,Melissa Da Silva,https://vodalend.app/create-account/,https://vodalend.app/create-account/?cid=SM_123100_uneudi
EM_123101_uneudi,Business Funding_FY26_BCA June Mailer_CTA Button,Email,Email CTA,Lead Generation,Lending,Business Cash Advance,23-Jun-2025,23-Jul-2025,Patricia Naidoo,https://www.vodacombusiness.co.za/business/solutions/lending/business-cash-advance,https://www.vodacombusiness.co.za/business/solutions/lending/business-cash-advance?cid=EM_123101_uneudi
EM_123102_uneudi,Business Funding_FY26 BCA June Mailer_YT Video,Email,Email CTA,Awareness,Lending,Business Cash Advance,23-Jun-2025,23-Jul-2025,Patricia Naidoo,https://www.youtube.com/watch?v=8NruRlj8384,https://www.youtube.com/watch?v=8NruRlj8384?cid=EM_123102_uneudi
EM_123103_uneudi,Business Funding_FY26 BCA June Mailer_Customer Relationships Article,Email,Email CTA,Awareness,Lending,Business Cash Advance,23-Jun-2025,23-Jul-2025,Patricia Naidoo,https://www.vodacombusiness.co.za/business/v-hub/knowledge-centre/the-smart-way-to-strengthen-your-customer-relationships,https://www.vodacombusiness.co.za/business/v-hub/knowledge-centre/the-smart-way-to-strengthen-your-customer-relationships?cid=EM_123103_uneudi
DI_123104_oSuFne,VodaSure_Funeral_PMax_FY26,Display,Discovery,Lead Generation,Insurance,Funeral Cover,26-Jun-2025,31-Jan-2026,Tafadzwa Murapa,https://vodasure.vodacom.co.za/funeral-cover/cover-details,https://vodasure.vodacom.co.za/funeral-cover/cover-details?cid=DI_123104_oSuFne
EM_123105_uneudi,Business Funding_FY26_BTA July Mailer_Article CTA_Cash Flow Management,Email,Email CTA,Lead Generation,Lending,Business Term Advance,01-Jul-2025,30-Jul-2025,Melissa Da Silva,https://now.vodacom.co.za/article/your-business-has-the-potential-to-manage-cashflow-and-growth,https://now.vodacom.co.za/article/your-business-has-the-potential-to-manage-cashflow-and-growth?cid=EM_123105_uneudi
EM_123106_uneudi,Business Funding_FY26_BTA July Mailer_YouTube Video_SOX,Email,Email CTA,Lead Generation,Lending,Business Term Advance,01-Jul-2025,30-Jul-2025,Melissa Da Silva,https://www.youtube.com/watch?v=kR4rNOpdy1A,https://www.youtube.com/watch?v=kR4rNOpdy1A?cid=EM_123106_uneudi
EM_123107_uneudi,Business Funding_FY26_BTA July Mailer_CTA Button (Remarketing),Email,Email CTA,Lead Generation,Lending,Business Term Advance,01-Jul-2025,30-Jul-2025,Melissa Da Silva,https://vodalend.vodacombusiness.co.za/GetStarted,https://vodalend.vodacombusiness.co.za/GetStarted?cid=EM_123107_uneudi
EM_123108_uneudi,Business Funding_FY26_BTA July Mailer_CTA Button (Readvance),Email,Email CTA,Lead Generation,Lending,Business Term Advance,01-Jul-2025,30-Jul-2025,Melissa Da Silva,https://vodalend.vodacombusiness.co.za/GetStarted,https://vodalend.vodacombusiness.co.za/GetStarted?cid=EM_123108_uneudi
SM_123109_uneudi,Business Funding_FY26_Genfin POC - LinkedIn - Contextual Audience,Social Media,Static,Lead Generation,Lending,Business Term Advance,01-Jul-2025,30-Aug-2025,Melissa Da Silva,https://vodalend.app/create-account/,https://vodalend.app/create-account/?cid=SM_123109_uneudi
EM_123110_uneudi,Business Funding_FY26_BCA July Mailer_CTA Button,Email,Email CTA,Lead Generation,Lending,Business Cash Advance,02-Jul-2025,30-Jul-2025,Patricia Naidoo,https://www.vodacombusiness.co.za/business/solutions/lending/business-cash-advance,https://www.vodacombusiness.co.za/business/solutions/lending/business-cash-advance?cid=EM_123110_uneudi
EM_123111_uneudi,Business Funding_FY26 BCA July Mailer_YT Video,Email,Email CTA,Awareness,Lending,Business Cash Advance,02-Jul-2025,30-Jul-2025,Patricia Naidoo,https://www.youtube.com/watch?v=8NruRlj8384,https://www.youtube.com/watch?v=8NruRlj8384?cid=EM_123111_uneudi
EM_123112_uneudi,Business Funding_FY26 BCA July Mailer_Customer Relationships Article,Email,Email CTA,Awareness,Lending,DLS Streamy,02-Jul-2025,30-Jul-2025,Patricia Naidoo,https://www.vodacombusiness.co.za/business/v-hub/knowledge-centre/the-smart-way-to-strengthen-your-customer-relationships,https://www.vodacombusiness.co.za/business/v-hub/knowledge-centre/the-smart-way-to-strengthen-your-customer-relationships?cid=EM_123112_uneudi
SM_123113_uneudi,Business Funding_FY26_Genfin POC - LinkedIn - Financial Decision Makers,Social Media,Static,Lead Generation,Lending,Business Term Advance,01-Jul-2025,30-Aug-2025,Melissa Da Silva,https://vodalend.app/create-account/,https://vodalend.app/create-account/?cid=SM_123113_uneudi
SM_123114_LVi_tr,DLS _Video_Streamy_FY26_Conversions ,Social Media,Facebook: Paid,Revenue Generation,DLS Streamy,DLS Streamy,02-Jul-2025,30-Sep-2025,Bongani Masombuka,https://streamy.vodacom.co.za/home,https://streamy.vodacom.co.za/home?cid=SM_123114_LVi_tr
